id	previousid
TcCLB.509211.39	Tc00.1047053509211.39
TcCLB.509213.10	Tc00.1047053509213.10
TcCLB.509213.100	Tc00.1047053509213.100
TcCLB.509213.110	Tc00.1047053509213.110
TcCLB.509213.120	Tc00.1047053509213.120
TcCLB.509213.130	Tc00.1047053509213.130
TcCLB.509213.140	Tc00.1047053509213.140
TcCLB.509213.150	Tc00.1047053509213.150
TcCLB.509213.160	Tc00.1047053509213.160
TcCLB.509213.170	Tc00.1047053509213.170
TcCLB.509213.20	Tc00.1047053509213.20
TcCLB.509213.30	Tc00.1047053509213.30
TcCLB.509213.40	Tc00.1047053509213.40
TcCLB.509213.50	Tc00.1047053509213.50
TcCLB.509213.60	Tc00.1047053509213.60
TcCLB.509213.70	Tc00.1047053509213.70
TcCLB.509213.80	Tc00.1047053509213.80
TcCLB.509213.90	Tc00.1047053509213.90
TcCLB.509215.10	Tc00.1047053509215.10
TcCLB.509215.13	Tc00.1047053509215.13
TcCLB.509215.16	Tc00.1047053509215.16
TcCLB.509215.19	Tc00.1047053509215.19
TcCLB.509215.20	Tc00.1047053509215.20
TcCLB.509215.30	Tc00.1047053509215.30
TcCLB.509215.40	Tc00.1047053509215.40
TcCLB.509215.45	Tc00.1047053509215.45
TcCLB.509217.140	Tc00.1047053509217.140
TcCLB.509217.143	Tc00.1047053509217.143
TcCLB.509217.146	Tc00.1047053509217.146
TcCLB.509217.150	Tc00.1047053509217.150
TcCLB.509217.160	Tc00.1047053509217.160
TcCLB.509217.170	Tc00.1047053509217.170
TcCLB.509217.180	Tc00.1047053509217.180
TcCLB.509217.30	Tc00.1047053509217.30
TcCLB.509217.40	Tc00.1047053509217.40
TcCLB.509217.60	Tc00.1047053509217.60
TcCLB.509217.70	Tc00.1047053509217.70
TcCLB.509217.90	Tc00.1047053509217.90
TcCLB.509219.10	Tc00.1047053509219.10
TcCLB.509219.20	Tc00.1047053509219.20
TcCLB.509219.50	Tc00.1047053509219.50
TcCLB.509221.10	Tc00.1047053509221.10
TcCLB.509221.50	Tc00.1047053509221.50
TcCLB.509223.10	Tc00.1047053509223.10
TcCLB.509223.20	Tc00.1047053509223.20
TcCLB.509223.60	Tc00.1047053509223.60
TcCLB.509223.80	Tc00.1047053509223.80
TcCLB.509225.11	Tc00.1047053509225.11
TcCLB.509225.21	Tc00.1047053509225.21
TcCLB.509225.30	Tc00.1047053509225.30
TcCLB.509227.10	Tc00.1047053509227.10
TcCLB.509227.20	Tc00.1047053509227.20
TcCLB.509229.10	Tc00.1047053509229.10
TcCLB.509229.110	Tc00.1047053509229.110
TcCLB.509229.120	Tc00.1047053509229.120
TcCLB.509229.130	Tc00.1047053509229.130
TcCLB.509229.140	Tc00.1047053509229.140
TcCLB.509229.20	Tc00.1047053509229.20
TcCLB.509229.30	Tc00.1047053509229.30
TcCLB.509229.40	Tc00.1047053509229.40
TcCLB.509229.50	Tc00.1047053509229.50
TcCLB.509229.60	Tc00.1047053509229.60
TcCLB.509229.70	Tc00.1047053509229.70
TcCLB.509229.80	Tc00.1047053509229.80
TcCLB.509229.90	Tc00.1047053509229.90
TcCLB.509231.10	Tc00.1047053509231.10
TcCLB.509231.20	Tc00.1047053509231.20
TcCLB.509231.23	Tc00.1047053509231.23
TcCLB.509231.26	Tc00.1047053509231.26
TcCLB.509231.30	Tc00.1047053509231.30
TcCLB.509231.39	Tc00.1047053509231.39
TcCLB.509231.5	Tc00.1047053509231.5
TcCLB.509231.50	Tc00.1047053509231.50
TcCLB.509233.10	Tc00.1047053509233.10
TcCLB.509233.120	Tc00.1047053509233.120
TcCLB.509233.140	Tc00.1047053509233.140
TcCLB.509233.150	Tc00.1047053509233.150
TcCLB.509233.160	Tc00.1047053509233.160
TcCLB.509233.170	Tc00.1047053509233.170
TcCLB.509233.180	Tc00.1047053509233.180
TcCLB.509233.190	Tc00.1047053509233.190
TcCLB.509233.20	Tc00.1047053509233.20
TcCLB.509233.200	Tc00.1047053509233.200
TcCLB.509233.210	Tc00.1047053509233.210
TcCLB.509233.220	Tc00.1047053509233.220
TcCLB.509233.230	Tc00.1047053509233.230
TcCLB.509233.239	Tc00.1047053509233.239
TcCLB.509233.40	Tc00.1047053509233.40
TcCLB.509233.50	Tc00.1047053509233.50
TcCLB.509233.60	Tc00.1047053509233.60
TcCLB.509233.70	Tc00.1047053509233.70
TcCLB.509233.80	Tc00.1047053509233.80
TcCLB.509235.10	Tc00.1047053509235.10
TcCLB.509235.20	Tc00.1047053509235.20
TcCLB.509237.10	Tc00.1047053509237.10
TcCLB.509237.100	Tc00.1047053509237.100
TcCLB.509237.120	Tc00.1047053509237.120
TcCLB.509237.130	Tc00.1047053509237.130
TcCLB.509237.140	Tc00.1047053509237.140
TcCLB.509237.151	Tc00.1047053509237.151
TcCLB.509237.20	Tc00.1047053509237.20
TcCLB.509237.30	Tc00.1047053509237.30
TcCLB.509237.40	Tc00.1047053509237.40
TcCLB.509237.50	Tc00.1047053509237.50
TcCLB.509237.60	Tc00.1047053509237.60
TcCLB.509237.70	Tc00.1047053509237.70
TcCLB.509237.80	Tc00.1047053509237.80
TcCLB.509237.90	Tc00.1047053509237.90
TcCLB.509239.10	Tc00.1047053509239.10
TcCLB.509241.10	Tc00.1047053509241.10
TcCLB.509243.20	Tc00.1047053509243.20
TcCLB.509243.30	Tc00.1047053509243.30
TcCLB.509243.40	Tc00.1047053509243.40
TcCLB.509243.50	Tc00.1047053509243.50
TcCLB.509243.60	Tc00.1047053509243.60
TcCLB.509245.10	Tc00.1047053509245.10
TcCLB.509245.20	Tc00.1047053509245.20
TcCLB.509245.29	Tc00.1047053509245.29
TcCLB.509247.10	Tc00.1047053509247.10
TcCLB.509247.20	Tc00.1047053509247.20
TcCLB.509247.30	Tc00.1047053509247.30
TcCLB.509247.50	Tc00.1047053509247.50
TcCLB.509247.60	Tc00.1047053509247.60
TcCLB.509249.20	Tc00.1047053509249.20
TcCLB.509251.20	Tc00.1047053509251.20
TcCLB.509251.30	Tc00.1047053509251.30
TcCLB.509251.70	Tc00.1047053509251.70
TcCLB.509251.80	Tc00.1047053509251.80
TcCLB.509251.9	Tc00.1047053509251.9
TcCLB.509251.98	Tc00.1047053509251.98
TcCLB.509253.10	Tc00.1047053509253.10
TcCLB.509253.20	Tc00.1047053509253.20
TcCLB.509253.30	Tc00.1047053509253.30
TcCLB.509253.40	Tc00.1047053509253.40
TcCLB.509253.50	Tc00.1047053509253.50
TcCLB.509255.10	Tc00.1047053509255.10
TcCLB.509257.10	Tc00.1047053509257.10
TcCLB.509259.10	Tc00.1047053509259.10
TcCLB.509259.100	Tc00.1047053509259.100
TcCLB.509259.111	Tc00.1047053509259.111
TcCLB.509259.120	Tc00.1047053509259.120
TcCLB.509259.123	Tc00.1047053509259.123
TcCLB.509259.126	Tc00.1047053509259.126
TcCLB.509259.129	Tc00.1047053509259.129
TcCLB.509259.130	Tc00.1047053509259.130
TcCLB.509259.140	Tc00.1047053509259.140
TcCLB.509259.160	Tc00.1047053509259.160
TcCLB.509259.180	Tc00.1047053509259.180
TcCLB.509259.21	Tc00.1047053509259.21
TcCLB.509259.30	Tc00.1047053509259.30
TcCLB.509259.40	Tc00.1047053509259.40
TcCLB.509259.45	Tc00.1047053509259.45
TcCLB.509259.50	Tc00.1047053509259.50
TcCLB.509259.80	Tc00.1047053509259.80
TcCLB.509261.10	Tc00.1047053509261.10
TcCLB.509261.20	Tc00.1047053509261.20
TcCLB.509261.30	Tc00.1047053509261.30
TcCLB.509261.40	Tc00.1047053509261.40
TcCLB.509263.10	Tc00.1047053509263.10
TcCLB.509265.10	Tc00.1047053509265.10
TcCLB.509265.110	Tc00.1047053509265.110
TcCLB.509265.120	Tc00.1047053509265.120
TcCLB.509265.23	Tc00.1047053509265.23
TcCLB.509265.36	Tc00.1047053509265.36
TcCLB.509265.50	Tc00.1047053509265.50
TcCLB.509265.60	Tc00.1047053509265.60
TcCLB.509265.90	Tc00.1047053509265.90
TcCLB.509267.10	Tc00.1047053509267.10
TcCLB.509267.100	Tc00.1047053509267.100
TcCLB.509267.110	Tc00.1047053509267.110
TcCLB.509267.20	Tc00.1047053509267.20
TcCLB.509267.3	Tc00.1047053509267.3
TcCLB.509267.30	Tc00.1047053509267.30
TcCLB.509267.40	Tc00.1047053509267.40
TcCLB.509267.50	Tc00.1047053509267.50
TcCLB.509267.6	Tc00.1047053509267.6
TcCLB.509267.60	Tc00.1047053509267.60
TcCLB.509267.70	Tc00.1047053509267.70
TcCLB.509267.80	Tc00.1047053509267.80
TcCLB.509267.90	Tc00.1047053509267.90
TcCLB.509269.1	Tc00.1047053509269.1
TcCLB.509269.10	Tc00.1047053509269.10
TcCLB.509269.12	Tc00.1047053509269.12
TcCLB.509269.19	Tc00.1047053509269.19
TcCLB.509269.2	Tc00.1047053509269.2
TcCLB.509269.3	Tc00.1047053509269.3
TcCLB.509269.4	Tc00.1047053509269.4
TcCLB.509269.5	Tc00.1047053509269.5
TcCLB.509269.6	Tc00.1047053509269.6
TcCLB.509269.7	Tc00.1047053509269.7
TcCLB.509269.8	Tc00.1047053509269.8
TcCLB.509271.10	Tc00.1047053509271.10
TcCLB.509273.10	Tc00.1047053509273.10
TcCLB.509275.10	Tc00.1047053509275.10
TcCLB.509275.20	Tc00.1047053509275.20
TcCLB.509279.10	Tc00.1047053509279.10
TcCLB.509281.10	Tc00.1047053509281.10
TcCLB.509281.20	Tc00.1047053509281.20
TcCLB.509281.30	Tc00.1047053509281.30
TcCLB.509287.10	Tc00.1047053509287.10
TcCLB.509287.100	Tc00.1047053509287.100
TcCLB.509287.110	Tc00.1047053509287.110
TcCLB.509287.130	Tc00.1047053509287.130
TcCLB.509287.140	Tc00.1047053509287.140
TcCLB.509287.150	Tc00.1047053509287.150
TcCLB.509287.170	Tc00.1047053509287.170
TcCLB.509287.20	Tc00.1047053509287.20
TcCLB.509287.220	Tc00.1047053509287.220
TcCLB.509287.230	Tc00.1047053509287.230
TcCLB.509287.240	Tc00.1047053509287.240
TcCLB.509287.250	Tc00.1047053509287.250
TcCLB.509287.30	Tc00.1047053509287.30
TcCLB.509287.5	Tc00.1047053509287.5
TcCLB.509287.50	Tc00.1047053509287.50
TcCLB.509287.60	Tc00.1047053509287.60
TcCLB.509287.80	Tc00.1047053509287.80
TcCLB.509289.10	Tc00.1047053509289.10
TcCLB.509289.20	Tc00.1047053509289.20
TcCLB.509289.30	Tc00.1047053509289.30
TcCLB.509289.39	Tc00.1047053509289.39
TcCLB.509289.5	Tc00.1047053509289.5
TcCLB.509291.10	Tc00.1047053509291.10
TcCLB.509291.20	Tc00.1047053509291.20
TcCLB.509293.10	Tc00.1047053509293.10
TcCLB.509295.10	Tc00.1047053509295.10
TcCLB.509295.110	Tc00.1047053509295.110
TcCLB.509295.30	Tc00.1047053509295.30
TcCLB.509295.5	Tc00.1047053509295.5
TcCLB.509295.50	Tc00.1047053509295.50
TcCLB.509295.80	Tc00.1047053509295.80
TcCLB.509295.90	Tc00.1047053509295.90
TcCLB.509297.10	Tc00.1047053509297.10
TcCLB.509297.20	Tc00.1047053509297.20
TcCLB.509297.30	Tc00.1047053509297.30
TcCLB.509303.10	Tc00.1047053509303.10
TcCLB.509303.20	Tc00.1047053509303.20
TcCLB.509307.10	Tc00.1047053509307.10
TcCLB.509313.9	Tc00.1047053509313.9
TcCLB.509315.10	Tc00.1047053509315.10
TcCLB.509315.20	Tc00.1047053509315.20
TcCLB.509317.10	Tc00.1047053509317.10
TcCLB.509317.100	Tc00.1047053509317.100
TcCLB.509317.109	Tc00.1047053509317.109
TcCLB.509317.20	Tc00.1047053509317.20
TcCLB.509317.29	Tc00.1047053509317.29
TcCLB.509317.40	Tc00.1047053509317.40
TcCLB.509317.50	Tc00.1047053509317.50
TcCLB.509317.60	Tc00.1047053509317.60
TcCLB.509317.80	Tc00.1047053509317.80
TcCLB.509317.90	Tc00.1047053509317.90
TcCLB.509319.10	Tc00.1047053509319.10
TcCLB.509319.100	Tc00.1047053509319.100
TcCLB.509319.109	Tc00.1047053509319.109
TcCLB.509319.20	Tc00.1047053509319.20
TcCLB.509319.30	Tc00.1047053509319.30
TcCLB.509319.40	Tc00.1047053509319.40
TcCLB.509319.50	Tc00.1047053509319.50
TcCLB.509319.60	Tc00.1047053509319.60
TcCLB.509319.70	Tc00.1047053509319.70
TcCLB.509319.90	Tc00.1047053509319.90
TcCLB.509321.10	Tc00.1047053509321.10
TcCLB.509321.19	Tc00.1047053509321.19
TcCLB.509325.10	Tc00.1047053509325.10
TcCLB.509325.16	Tc00.1047053509325.16
TcCLB.509325.4	Tc00.1047053509325.4
TcCLB.509327.10	Tc00.1047053509327.10
TcCLB.509329.20	Tc00.1047053509329.20
TcCLB.509329.31	Tc00.1047053509329.31
TcCLB.509329.9	Tc00.1047053509329.9
TcCLB.509331.100	Tc00.1047053509331.100
TcCLB.509331.110	Tc00.1047053509331.110
TcCLB.509331.120	Tc00.1047053509331.120
TcCLB.509331.134	Tc00.1047053509331.134
TcCLB.509331.150	Tc00.1047053509331.150
TcCLB.509331.160	Tc00.1047053509331.160
TcCLB.509331.180	Tc00.1047053509331.180
TcCLB.509331.189	Tc00.1047053509331.189
TcCLB.509331.20	Tc00.1047053509331.20
TcCLB.509331.200	Tc00.1047053509331.200
TcCLB.509331.210	Tc00.1047053509331.210
TcCLB.509331.221	Tc00.1047053509331.221
TcCLB.509331.30	Tc00.1047053509331.30
TcCLB.509331.40	Tc00.1047053509331.40
TcCLB.509331.50	Tc00.1047053509331.50
TcCLB.509331.60	Tc00.1047053509331.60
TcCLB.509331.70	Tc00.1047053509331.70
TcCLB.509331.74	Tc00.1047053509331.74
TcCLB.509331.80	Tc00.1047053509331.80
TcCLB.509331.9	Tc00.1047053509331.9
TcCLB.509331.90	Tc00.1047053509331.90
TcCLB.509333.10	Tc00.1047053509333.10
TcCLB.509335.10	Tc00.1047053509335.10
TcCLB.509335.20	Tc00.1047053509335.20
TcCLB.509337.10	Tc00.1047053509337.10
TcCLB.509337.15	Tc00.1047053509337.15
TcCLB.509337.19	Tc00.1047053509337.19
TcCLB.509337.28	Tc00.1047053509337.28
TcCLB.509337.5	Tc00.1047053509337.5
TcCLB.509339.10	Tc00.1047053509339.10
TcCLB.509339.4	Tc00.1047053509339.4
TcCLB.509341.10	Tc00.1047053509341.10
TcCLB.509341.20	Tc00.1047053509341.20
TcCLB.509345.11	Tc00.1047053509345.11
TcCLB.509345.20	Tc00.1047053509345.20
TcCLB.509345.30	Tc00.1047053509345.30
TcCLB.509345.40	Tc00.1047053509345.40
TcCLB.509345.41	Tc00.1047053509345.41
TcCLB.509349.10	Tc00.1047053509349.10
TcCLB.509349.20	Tc00.1047053509349.20
TcCLB.509349.30	Tc00.1047053509349.30
TcCLB.509351.10	Tc00.1047053509351.10
TcCLB.509351.4	Tc00.1047053509351.4
TcCLB.509351.6	Tc00.1047053509351.6
TcCLB.509353.10	Tc00.1047053509353.10
TcCLB.509353.20	Tc00.1047053509353.20
TcCLB.509353.30	Tc00.1047053509353.30
TcCLB.509353.40	Tc00.1047053509353.40
TcCLB.509353.50	Tc00.1047053509353.50
TcCLB.509353.60	Tc00.1047053509353.60
TcCLB.509361.10	Tc00.1047053509361.10
TcCLB.509363.20	Tc00.1047053509363.20
TcCLB.509363.31	Tc00.1047053509363.31
TcCLB.509365.11	Tc00.1047053509365.11
TcCLB.509365.20	Tc00.1047053509365.20
TcCLB.509365.35	Tc00.1047053509365.35
TcCLB.509365.40	Tc00.1047053509365.40
TcCLB.509365.45	Tc00.1047053509365.45
TcCLB.509365.50	Tc00.1047053509365.50
TcCLB.509365.61	Tc00.1047053509365.61
TcCLB.509367.15	Tc00.1047053509367.15
TcCLB.509367.30	Tc00.1047053509367.30
TcCLB.509367.40	Tc00.1047053509367.40
TcCLB.509367.50	Tc00.1047053509367.50
TcCLB.509367.51	Tc00.1047053509367.51
TcCLB.509367.60	Tc00.1047053509367.60
TcCLB.509369.20	Tc00.1047053509369.20
TcCLB.509369.40	Tc00.1047053509369.40
TcCLB.509369.50	Tc00.1047053509369.50
TcCLB.509369.65	Tc00.1047053509369.65
TcCLB.509369.81	Tc00.1047053509369.81
TcCLB.509371.10	Tc00.1047053509371.10
TcCLB.509373.10	Tc00.1047053509373.10
TcCLB.509373.21	Tc00.1047053509373.21
TcCLB.509373.30	Tc00.1047053509373.30
TcCLB.509373.39	Tc00.1047053509373.39
TcCLB.509377.20	Tc00.1047053509377.20
TcCLB.509379.10	Tc00.1047053509379.10
TcCLB.509379.20	Tc00.1047053509379.20
TcCLB.509379.29	Tc00.1047053509379.29
TcCLB.509379.5	Tc00.1047053509379.5
TcCLB.509381.10	Tc00.1047053509381.10
TcCLB.509381.20	Tc00.1047053509381.20
TcCLB.509381.29	Tc00.1047053509381.29
TcCLB.509385.11	Tc00.1047053509385.11
TcCLB.509385.19	Tc00.1047053509385.19
TcCLB.509387.10	Tc00.1047053509387.10
TcCLB.509387.19	Tc00.1047053509387.19
TcCLB.509387.5	Tc00.1047053509387.5
TcCLB.509391.10	Tc00.1047053509391.10
TcCLB.509391.20	Tc00.1047053509391.20
TcCLB.509391.30	Tc00.1047053509391.30
TcCLB.509393.10	Tc00.1047053509393.10
TcCLB.509393.20	Tc00.1047053509393.20
TcCLB.509393.30	Tc00.1047053509393.30
TcCLB.509393.40	Tc00.1047053509393.40
TcCLB.509393.50	Tc00.1047053509393.50
TcCLB.509395.10	Tc00.1047053509395.10
TcCLB.509395.100	Tc00.1047053509395.100
TcCLB.509395.120	Tc00.1047053509395.120
TcCLB.509395.20	Tc00.1047053509395.20
TcCLB.509395.30	Tc00.1047053509395.30
TcCLB.509395.40	Tc00.1047053509395.40
TcCLB.509395.50	Tc00.1047053509395.50
TcCLB.509395.59	Tc00.1047053509395.59
TcCLB.509395.70	Tc00.1047053509395.70
TcCLB.509395.80	Tc00.1047053509395.80
TcCLB.509395.90	Tc00.1047053509395.90
TcCLB.509397.10	Tc00.1047053509397.10
TcCLB.509397.20	Tc00.1047053509397.20
TcCLB.509397.9	Tc00.1047053509397.9
TcCLB.509399.100	Tc00.1047053509399.100
TcCLB.509399.110	Tc00.1047053509399.110
TcCLB.509399.120	Tc00.1047053509399.120
TcCLB.509399.130	Tc00.1047053509399.130
TcCLB.509399.140	Tc00.1047053509399.140
TcCLB.509399.150	Tc00.1047053509399.150
TcCLB.509399.160	Tc00.1047053509399.160
TcCLB.509399.170	Tc00.1047053509399.170
TcCLB.509399.180	Tc00.1047053509399.180
TcCLB.509399.190	Tc00.1047053509399.190
TcCLB.509399.20	Tc00.1047053509399.20
TcCLB.509399.60	Tc00.1047053509399.60
TcCLB.509399.70	Tc00.1047053509399.70
TcCLB.509399.80	Tc00.1047053509399.80
TcCLB.509399.9	Tc00.1047053509399.9
TcCLB.509399.90	Tc00.1047053509399.90
TcCLB.509401.20	Tc00.1047053509401.20
TcCLB.509401.30	Tc00.1047053509401.30
TcCLB.509407.10	Tc00.1047053509407.10
TcCLB.509409.10	Tc00.1047053509409.10
TcCLB.509411.10	Tc00.1047053509411.10
TcCLB.509413.10	Tc00.1047053509413.10
TcCLB.509417.30	Tc00.1047053509417.30
TcCLB.509417.9	Tc00.1047053509417.9
TcCLB.509419.100	Tc00.1047053509419.100
TcCLB.509419.110	Tc00.1047053509419.110
TcCLB.509419.120	Tc00.1047053509419.120
TcCLB.509419.131	Tc00.1047053509419.131
TcCLB.509419.140	Tc00.1047053509419.140
TcCLB.509419.150	Tc00.1047053509419.150
TcCLB.509419.160	Tc00.1047053509419.160
TcCLB.509419.190	Tc00.1047053509419.190
TcCLB.509419.20	Tc00.1047053509419.20
TcCLB.509419.211	Tc00.1047053509419.211
TcCLB.509419.230	Tc00.1047053509419.230
TcCLB.509419.245	Tc00.1047053509419.245
TcCLB.509419.260	Tc00.1047053509419.260
TcCLB.509419.40	Tc00.1047053509419.40
TcCLB.509419.49	Tc00.1047053509419.49
TcCLB.509419.58	Tc00.1047053509419.58
TcCLB.509419.70	Tc00.1047053509419.70
TcCLB.509419.80	Tc00.1047053509419.80
TcCLB.509419.90	Tc00.1047053509419.90
TcCLB.509419.94	Tc00.1047053509419.94
TcCLB.509427.10	Tc00.1047053509427.10
TcCLB.509427.30	Tc00.1047053509427.30
TcCLB.509427.50	Tc00.1047053509427.50
TcCLB.509427.60	Tc00.1047053509427.60
TcCLB.509427.80	Tc00.1047053509427.80
TcCLB.509427.98	Tc00.1047053509427.98
TcCLB.509429.10	Tc00.1047053509429.10
TcCLB.509429.100	Tc00.1047053509429.100
TcCLB.509429.110	Tc00.1047053509429.110
TcCLB.509429.120	Tc00.1047053509429.120
TcCLB.509429.124	Tc00.1047053509429.124
TcCLB.509429.130	Tc00.1047053509429.130
TcCLB.509429.140	Tc00.1047053509429.140
TcCLB.509429.150	Tc00.1047053509429.150
TcCLB.509429.160	Tc00.1047053509429.160
TcCLB.509429.170	Tc00.1047053509429.170
TcCLB.509429.180	Tc00.1047053509429.180
TcCLB.509429.190	Tc00.1047053509429.190
TcCLB.509429.200	Tc00.1047053509429.200
TcCLB.509429.210	Tc00.1047053509429.210
TcCLB.509429.220	Tc00.1047053509429.220
TcCLB.509429.230	Tc00.1047053509429.230
TcCLB.509429.240	Tc00.1047053509429.240
TcCLB.509429.250	Tc00.1047053509429.250
TcCLB.509429.260	Tc00.1047053509429.260
TcCLB.509429.270	Tc00.1047053509429.270
TcCLB.509429.280	Tc00.1047053509429.280
TcCLB.509429.290	Tc00.1047053509429.290
TcCLB.509429.30	Tc00.1047053509429.30
TcCLB.509429.300	Tc00.1047053509429.300
TcCLB.509429.310	Tc00.1047053509429.310
TcCLB.509429.320	Tc00.1047053509429.320
TcCLB.509429.329	Tc00.1047053509429.329
TcCLB.509429.4	Tc00.1047053509429.4
TcCLB.509429.41	Tc00.1047053509429.41
TcCLB.509429.50	Tc00.1047053509429.50
TcCLB.509429.59	Tc00.1047053509429.59
TcCLB.509429.70	Tc00.1047053509429.70
TcCLB.509429.80	Tc00.1047053509429.80
TcCLB.509429.90	Tc00.1047053509429.90
TcCLB.509431.10	Tc00.1047053509431.10
TcCLB.509433.10	Tc00.1047053509433.10
TcCLB.509433.30	Tc00.1047053509433.30
TcCLB.509435.9	Tc00.1047053509435.9
TcCLB.509437.100	Tc00.1047053509437.100
TcCLB.509437.103	Tc00.1047053509437.103
TcCLB.509437.106	Tc00.1047053509437.106
TcCLB.509437.109	Tc00.1047053509437.109
TcCLB.509437.110	Tc00.1047053509437.110
TcCLB.509437.125	Tc00.1047053509437.125
TcCLB.509437.140	Tc00.1047053509437.140
TcCLB.509437.160	Tc00.1047053509437.160
TcCLB.509437.170	Tc00.1047053509437.170
TcCLB.509437.183	Tc00.1047053509437.183
TcCLB.509437.30	Tc00.1047053509437.30
TcCLB.509437.40	Tc00.1047053509437.40
TcCLB.509437.50	Tc00.1047053509437.50
TcCLB.509437.60	Tc00.1047053509437.60
TcCLB.509437.70	Tc00.1047053509437.70
TcCLB.509437.80	Tc00.1047053509437.80
TcCLB.509439.10	Tc00.1047053509439.10
TcCLB.509439.20	Tc00.1047053509439.20
TcCLB.509441.10	Tc00.1047053509441.10
TcCLB.509441.5	Tc00.1047053509441.5
TcCLB.509443.10	Tc00.1047053509443.10
TcCLB.509443.20	Tc00.1047053509443.20
TcCLB.509443.30	Tc00.1047053509443.30
TcCLB.509443.39	Tc00.1047053509443.39
TcCLB.509443.48	Tc00.1047053509443.48
TcCLB.509443.60	Tc00.1047053509443.60
TcCLB.509445.10	Tc00.1047053509445.10
TcCLB.509445.20	Tc00.1047053509445.20
TcCLB.509445.30	Tc00.1047053509445.30
TcCLB.509445.39	Tc00.1047053509445.39
TcCLB.509449.10	Tc00.1047053509449.10
TcCLB.509449.5	Tc00.1047053509449.5
TcCLB.509451.24	Tc00.1047053509451.24
TcCLB.509451.50	Tc00.1047053509451.50
TcCLB.509451.70	Tc00.1047053509451.70
TcCLB.509453.10	Tc00.1047053509453.10
TcCLB.509453.20	Tc00.1047053509453.20
TcCLB.509453.30	Tc00.1047053509453.30
TcCLB.509453.4	Tc00.1047053509453.4
TcCLB.509453.40	Tc00.1047053509453.40
TcCLB.509453.50	Tc00.1047053509453.50
TcCLB.509453.60	Tc00.1047053509453.60
TcCLB.509453.70	Tc00.1047053509453.70
TcCLB.509453.79	Tc00.1047053509453.79
TcCLB.509453.90	Tc00.1047053509453.90
TcCLB.509455.100	Tc00.1047053509455.100
TcCLB.509455.110	Tc00.1047053509455.110
TcCLB.509455.114	Tc00.1047053509455.114
TcCLB.509455.120	Tc00.1047053509455.120
TcCLB.509455.130	Tc00.1047053509455.130
TcCLB.509455.140	Tc00.1047053509455.140
TcCLB.509455.150	Tc00.1047053509455.150
TcCLB.509455.160	Tc00.1047053509455.160
TcCLB.509455.170	Tc00.1047053509455.170
TcCLB.509455.20	Tc00.1047053509455.20
TcCLB.509455.30	Tc00.1047053509455.30
TcCLB.509455.40	Tc00.1047053509455.40
TcCLB.509455.50	Tc00.1047053509455.50
TcCLB.509455.60	Tc00.1047053509455.60
TcCLB.509455.70	Tc00.1047053509455.70
TcCLB.509455.80	Tc00.1047053509455.80
TcCLB.509455.9	Tc00.1047053509455.9
TcCLB.509455.90	Tc00.1047053509455.90
TcCLB.509457.10	Tc00.1047053509457.10
TcCLB.509457.50	Tc00.1047053509457.50
TcCLB.509457.60	Tc00.1047053509457.60
TcCLB.509459.20	Tc00.1047053509459.20
TcCLB.509459.40	Tc00.1047053509459.40
TcCLB.509459.50	Tc00.1047053509459.50
TcCLB.509459.60	Tc00.1047053509459.60
TcCLB.509459.70	Tc00.1047053509459.70
TcCLB.509459.79	Tc00.1047053509459.79
TcCLB.509461.10	Tc00.1047053509461.10
TcCLB.509461.100	Tc00.1047053509461.100
TcCLB.509461.20	Tc00.1047053509461.20
TcCLB.509461.30	Tc00.1047053509461.30
TcCLB.509461.40	Tc00.1047053509461.40
TcCLB.509461.50	Tc00.1047053509461.50
TcCLB.509461.60	Tc00.1047053509461.60
TcCLB.509461.70	Tc00.1047053509461.70
TcCLB.509461.80	Tc00.1047053509461.80
TcCLB.509461.90	Tc00.1047053509461.90
TcCLB.509463.10	Tc00.1047053509463.10
TcCLB.509463.20	Tc00.1047053509463.20
TcCLB.509463.30	Tc00.1047053509463.30
TcCLB.509463.41	Tc00.1047053509463.41
TcCLB.509465.10	Tc00.1047053509465.10
TcCLB.509467.14	Tc00.1047053509467.14
TcCLB.509467.20	Tc00.1047053509467.20
TcCLB.509467.7	Tc00.1047053509467.7
TcCLB.509469.10	Tc00.1047053509469.10
TcCLB.509471.10	Tc00.1047053509471.10
TcCLB.509471.20	Tc00.1047053509471.20
TcCLB.509471.30	Tc00.1047053509471.30
TcCLB.509471.40	Tc00.1047053509471.40
TcCLB.509471.50	Tc00.1047053509471.50
TcCLB.509471.59	Tc00.1047053509471.59
TcCLB.509471.68	Tc00.1047053509471.68
TcCLB.509471.77	Tc00.1047053509471.77
TcCLB.509471.86	Tc00.1047053509471.86
TcCLB.509471.95	Tc00.1047053509471.95
TcCLB.509473.10	Tc00.1047053509473.10
TcCLB.509475.10	Tc00.1047053509475.10
TcCLB.509477.10	Tc00.1047053509477.10
TcCLB.509479.10	Tc00.1047053509479.10
TcCLB.509479.20	Tc00.1047053509479.20
TcCLB.509481.10	Tc00.1047053509481.10
TcCLB.509483.10	Tc00.1047053509483.10
TcCLB.509483.19	Tc00.1047053509483.19
TcCLB.509485.20	Tc00.1047053509485.20
TcCLB.509485.30	Tc00.1047053509485.30
TcCLB.509485.43	Tc00.1047053509485.43
TcCLB.509485.56	Tc00.1047053509485.56
TcCLB.509485.70	Tc00.1047053509485.70
TcCLB.509487.10	Tc00.1047053509487.10
